0.1	0
0.2	0
0.2	0
0.3	0
0.3	0
0.4	0
0.4	0
0.5	0
0.6	0
0.6	0
0.7	0
0.7	0
0.8	0
0.9	0
0.9	0
1.0	0
1.0	0
1.1	0
1.2	0
1.2	0
1.3	0
1.3	0
1.4	0
1.5	0
1.5	0
1.6	0
1.6	0
1.7	0
1.7	0
1.8	0
1.9	0
1.9	0
2.0	0
2.0	0
2.1	0
2.2	0
2.2	1
2.3	1
2.3	0
2.4	2
2.5	2
2.5	2
2.6	0
2.6	1
2.7	0
2.8	1
2.8	1
2.9	1
2.9	1
3.0	0
3.1	0
3.1	2
3.2	2
3.2	1
3.3	0
3.3	2
3.4	1
3.5	4
3.5	1
3.6	1
3.6	1
3.7	2
3.8	0
3.8	4
3.9	4
3.9	1
4.0	0
4.1	3
4.1	1
4.2	1
4.2	1
4.3	1
4.4	1
4.4	2
4.5	2
4.5	3
4.6	2
4.6	1
4.7	4
4.8	3
4.8	2
4.9	2
4.9	0
5.0	4
5.1	2
5.1	3
5.2	2
5.2	3
5.3	8
5.4	2
5.4	5
5.5	11
5.5	14
5.6	23
5.7	25
5.7	41
5.8	43
5.8	71
5.9	79
5.9	80
6.0	76
6.1	58
6.1	44
6.2	39
6.2	31
6.3	26
6.4	25
6.4	39
6.5	35
6.5	14
6.6	17
6.7	22
6.7	14
6.8	10
6.8	11
6.9	13
7.0	11
7.0	16
7.1	10
7.1	17
7.2	31
7.3	37
7.3	69
7.4	68
7.4	98
7.5	108
7.5	128
7.6	153
7.7	222
7.7	315
7.8	532
7.8	761
7.9	1106
8.0	1299
8.0	1451
8.1	1458
8.1	1351
8.2	1048
8.3	745
8.3	516
8.4	329
8.4	282
8.5	272
8.6	281
8.6	356
8.7	334
8.7	369
8.8	322
8.8	299
8.9	229
9.0	226
9.0	174
9.1	114
9.1	60
9.2	31
9.3	22
9.3	21
9.4	19
9.4	13
9.5	16
9.6	15
9.6	8
9.7	14
9.7	7
9.8	4
9.9	3
9.9	3
10.0	2
10.0	1
10.1	0
10.1	0
10.2	1
10.3	0
10.3	0
10.4	0
10.4	0
10.5	0
10.6	2
10.6	0
10.7	0
10.7	0
10.8	0
10.9	0
10.9	0
11.0	1
11.0	0
11.1	0
11.2	0
11.2	1
11.3	0
11.3	0
11.4	0
11.5	0
11.5	0
11.6	0
11.6	3
11.7	0
11.7	1
11.8	1
11.9	1
11.9	0
12.0	0
12.0	1
12.1	2
12.2	1
12.2	2
12.3	1
12.3	2
12.4	1
12.5	0
12.5	0
12.6	0
12.6	0
12.7	0
12.8	0
12.8	0
12.9	1
12.9	2
13.0	0
13.0	1
13.1	0
13.2	1
13.2	0
13.3	0
13.3	0
13.4	0
13.5	0
13.5	0
13.6	1
13.6	1
13.7	0
13.8	0
13.8	0
13.9	0
13.9	1
14.0	2
14.1	0
14.1	0
14.2	1
14.2	0
14.3	1
14.4	0
14.4	0
14.5	0
14.5	0
14.6	1
14.6	0
14.7	0
14.8	73
